""	"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"V1"	"V3"	"V13"	"Protein.names"	"Organism"	"Gene.Ontology..biological.process."	"Gene.Ontology.IDs"	"transcript_type"
"777"	"shc3"	449.358408462885	0.938549760468909	0.137527974138923	6.82270036706644	8.93448846697497e-12	5.15683301790062e-09	"XM_060038181.1"	"Q92529"	8.24e-176	"SHC-transforming protein 3 (Neuronal Shc) (N-Shc) (Protein Rai) (SHC-transforming protein C) (Src homology 2 domain-containing-transforming protein C3) (SH2 domain protein C3)"	"Homo sapiens (Human)"	"central nervous system development [GO:0007417]; epidermal growth factor receptor signaling pathway [GO:0007173]; intracellular signal transduction [GO:0035556]; transmembrane receptor protein tyrosine kinase signaling pathway [GO:0007169]"	"GO:0001784; GO:0005829; GO:0005886; GO:0007169; GO:0007173; GO:0007417; GO:0019901; GO:0030971; GO:0035556"	"transcript variant X1, mRNA"
"778"	"tmem38b"	221.547468815094	-0.742143012874082	0.126206689867464	-5.87974475499314	4.10899604568025e-09	1.01937923933257e-06	"XM_060038226.1"	"Q7ZVP8"	2.59e-114	"Trimeric intracellular cation channel type B (TRIC-B) (TRICB) (Transmembrane protein 38B)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	""	"GO:0005267; GO:0005789; GO:0042802"	"mRNA"
"779"	"hspa5"	556.003270045303	-0.866205172058303	0.198952421906916	-4.35518055289262	1.32957281968859e-05	0.000570702561929086	"XM_060037848.1"	"Q0VCX2"	0	"Endoplasmic reticulum chaperone BiP (EC 3.6.4.10) (78 kDa glucose-regulated protein) (GRP-78) (Binding-immunoglobulin protein) (BiP) (Heat shock protein 70 family protein 5) (HSP70 family protein 5) (Heat shock protein family A member 5) (Immunoglobulin heavy chain-binding protein)"	"Bos taurus (Bovine)"	"cellular response to glucose starvation [GO:0042149]; cellular response to interleukin-4 [GO:0071353]; cellular response to unfolded protein [GO:0034620]; cerebellar Purkinje cell layer development [GO:0021680]; cerebellum structural organization [GO:0021589]; chaperone cofactor-dependent protein refolding [GO:0051085]; endoplasmic reticulum unfolded protein response [GO:0030968]; ER overload response [GO:0006983]; maintenance of protein localization in endoplasmic reticulum [GO:0035437]; negative regulation of apoptotic process [GO:0043066]; negative regulation of IRE1-mediated unfolded protein response [GO:1903895]; negative regulation of protein-containing complex assembly [GO:0031333]; negative regulation of transforming growth factor beta receptor signaling pathway [GO:0030512]; positive regulation of cell migration [GO:0030335]; positive regulation of protein ubiquitination [GO:0031398]; post-translational protein targeting to membrane, translocation [GO:0031204]; protein refolding [GO:0042026]; toxin transport [GO:1901998]; ubiquitin-dependent ERAD pathway [GO:0030433]"	"GO:0005524; GO:0005634; GO:0005737; GO:0005739; GO:0005788; GO:0005789; GO:0005793; GO:0005829; GO:0005886; GO:0006983; GO:0008180; GO:0009986; GO:0016020; GO:0016887; GO:0019904; GO:0021589; GO:0021680; GO:0030335; GO:0030433; GO:0030496; GO:0030512; GO:0030968; GO:0031072; GO:0031204; GO:0031333; GO:0031398; GO:0031625; GO:0034620; GO:0034663; GO:0035437; GO:0042026; GO:0042149; GO:0042470; GO:0043022; GO:0043066; GO:0043231; GO:0044183; GO:0051082; GO:0051085; GO:0051787; GO:0071353; GO:0140662; GO:1901998; GO:1903895"	"mRNA"
"780"	"LOC132447626"	63.6913175645702	0.762383293999985	0.217101695312696	3.53189907477119	0.00041258679006225	0.00734675528727635	"XM_060038507.1"	"Q5R9Y9"	0	"Kinesin-like protein KIF2A"	"Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)"	"cell differentiation [GO:0030154]; cell division [GO:0051301]; microtubule-based movement [GO:0007018]; mitotic spindle assembly [GO:0090307]; mitotic spindle organization [GO:0007052]; nervous system development [GO:0007399]; regulation of cell migration [GO:0030334]"	"GO:0000922; GO:0003777; GO:0005524; GO:0005730; GO:0005737; GO:0005813; GO:0005814; GO:0005876; GO:0007018; GO:0007052; GO:0007399; GO:0008017; GO:0016604; GO:0030154; GO:0030334; GO:0051301; GO:0090307; GO:0120103"	"mRNA"
"781"	"gnsb"	57.2287605203298	-0.58910065781613	0.167715812543493	-3.50741981221732	0.000452474700111038	0.00789376899347468	"XM_060038076.1"	"Q8BFR4"	0	"N-acetylglucosamine-6-sulfatase (EC 3.1.6.14) (Glucosamine-6-sulfatase) (G6S)"	"Mus musculus (Mouse)"	"keratan sulfate catabolic process [GO:0042340]"	"GO:0005539; GO:0005764; GO:0008449; GO:0008484; GO:0042340; GO:0043199; GO:0046872"	"mRNA"
"782"	"LOC132447381"	4087.00770406902	-0.599964013673052	0.147925703084559	-4.05558171815849	5.0009684142284e-05	0.00152498280581377	"XM_060038086.1"	"P91791"	4.16e-74	"Peptidyl-prolyl cis-trans isomerase (PPIase) (EC 5.2.1.8) (Cyclophilin) (Cyclosporin A-binding protein) (Rotamase)"	"Hemicentrotus pulcherrimus (Sea urchin) (Strongylocentrotus pulcherrimus)"	"protein folding [GO:0006457]; protein peptidyl-prolyl isomerization [GO:0000413]"	"GO:0000413; GO:0003755; GO:0005737; GO:0006457"	"mRNA"
"783"	"LOC132447518"	12.009017379132	0.606929158662566	0.217789830740105	2.79986734451916	0.00511236110698718	0.0438358786539423	"XM_060038323.1"	"Q9D700"	8.24e-74	"Dual specificity protein phosphatase 26 (EC 3.1.3.16) (EC 3.1.3.48) (Dual specificity phosphatase SKRP3)"	"Mus musculus (Mouse)"	"negative regulation of ERK1 and ERK2 cascade [GO:0070373]; negative regulation of MAPK cascade [GO:0043409]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of cell adhesion [GO:0045785]; protein dephosphorylation [GO:0006470]"	"GO:0000122; GO:0002039; GO:0004721; GO:0004725; GO:0005634; GO:0005654; GO:0005737; GO:0005739; GO:0005794; GO:0006470; GO:0008138; GO:0017018; GO:0033549; GO:0043409; GO:0045785; GO:0061629; GO:0070373"	"mRNA"
"784"	"cldn5b"	2681.81636885442	0.802391744891563	0.198897153152518	4.04294698510517	5.27835585668971e-05	0.00158447409455332	"XM_060038409.1"	"Q2HJ22"	3.86e-60	"Claudin-5"	"Bos taurus (Bovine)"	"bicellular tight junction assembly [GO:0070830]; cell adhesion [GO:0007155]; establishment of blood-retinal barrier [GO:1990963]; maintenance of blood-brain barrier [GO:0035633]; negative regulation of angiogenesis [GO:0016525]; negative regulation of cell migration [GO:0030336]; negative regulation of gene expression [GO:0010629]; negative regulation of vascular permeability [GO:0043116]; positive regulation of bicellular tight junction assembly [GO:1903348]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of establishment of endothelial barrier [GO:1903142]; positive regulation of gene expression [GO:0010628]; positive regulation of protein binding [GO:0032092]; transforming growth factor beta receptor signaling pathway [GO:0007179]"	"GO:0005198; GO:0005886; GO:0005923; GO:0007155; GO:0007179; GO:0008284; GO:0010628; GO:0010629; GO:0016327; GO:0016525; GO:0030336; GO:0030864; GO:0032092; GO:0035633; GO:0043116; GO:0070830; GO:1903142; GO:1903348; GO:1990963"	"mRNA"
"785"	"calua"	1331.25816174092	1.36600415908188	0.193403938046809	7.0893361034351	1.34756887527566e-12	1.23277285171311e-09	"XM_060038661.1"	"B5X186"	0	"Calumenin-A"	"Salmo salar (Atlantic salmon)"	""	"GO:0005509; GO:0005576; GO:0005789; GO:0005794; GO:0033018; GO:0042470"	"mRNA"
"786"	"c19h12orf56"	14.3810037386806	0.82119970262483	0.192652794883699	4.25024184649439	2.13539822380637e-05	0.000824691920893242	"XM_060038633.1"	"Q8IXR9"	3.85e-60	"Uncharacterized protein C12orf56"	"Homo sapiens (Human)"	""	""	"mRNA"
"787"	"LOC132447712"	266.523727314928	0.912857432195012	0.150179647339216	6.07892017198895	1.20994572305236e-09	3.54199510966349e-07	NA	NA	NA	NA	NA	NA	NA	NA
"788"	"hcfc2"	188.878933514442	0.590677309055417	0.182352919871102	3.24206661804159	0.00118666279952695	0.0162025964521231	"XM_060038630.1"	"Q9D968"	0	"Host cell factor 2 (HCF-2) (C2 factor)"	"Mus musculus (Mouse)"	"chromatin remodeling [GO:0006338]; negative regulation of transcription by RNA polymerase II [GO:0000122]; regulation of DNA-templated transcription [GO:0006355]"	"GO:0000122; GO:0003713; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0005886; GO:0006338; GO:0006355; GO:0016604; GO:0035097; GO:0044665; GO:0048188; GO:0071339"	"mRNA"
"789"	"glt8d2"	31.4449414151197	0.866196562677926	0.209959766182694	4.13901078775105	3.48806550282206e-05	0.00116563504029239	"XM_060038653.1"	"Q9H1C3"	5e-139	"Glycosyltransferase 8 domain-containing protein 2 (EC 2.4.1.-)"	"Homo sapiens (Human)"	"cellular macromolecule biosynthetic process [GO:0034645]; primary metabolic process [GO:0044238]"	"GO:0005794; GO:0008194; GO:0016020; GO:0034645; GO:0044238"	"transcript variant X1, mRNA"
"790"	"LOC132447816"	67.8045086861157	0.652349068187467	0.203403460840631	3.214380498108	0.0013072631671997	0.0172537520092894	"XR_009523209.1"	"Q9WVQ1"	5.75e-25	"Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 2 (Activin receptor-interacting protein 1) (Acvrip1) (Atrophin-1-interacting protein 1) (AIP-1) (Membrane-associated guanylate kinase inverted 2) (MAGI-2)"	"Mus musculus (Mouse)"	"cellular response to nerve growth factor stimulus [GO:1990090]; clathrin-dependent endocytosis [GO:0072583]; negative regulation of activin receptor signaling pathway [GO:0032926]; negative regulation of cell migration [GO:0030336]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of protein kinase B signaling [GO:0051898]; nerve growth factor signaling pathway [GO:0038180]; neuroligin clustering involved in postsynaptic membrane assembly [GO:0097118]; podocyte development [GO:0072015]; positive regulation of neuron projection development [GO:0010976]; positive regulation of phosphoprotein phosphatase activity [GO:0032516]; positive regulation of receptor internalization [GO:0002092]; positive regulation of synaptic vesicle clustering [GO:2000809]; receptor clustering [GO:0043113]; regulation of neurotransmitter receptor localization to postsynaptic specialization membrane [GO:0098696]; regulation of synaptic membrane adhesion [GO:0099179]; signal transduction [GO:0007165]; SMAD protein signal transduction [GO:0060395]"	"GO:0001750; GO:0001917; GO:0002092; GO:0005634; GO:0005737; GO:0005770; GO:0005814; GO:0005886; GO:0005911; GO:0005923; GO:0007165; GO:0008285; GO:0010976; GO:0014069; GO:0019894; GO:0019902; GO:0030159; GO:0030336; GO:0030425; GO:0031697; GO:0032516; GO:0032926; GO:0032991; GO:0036057; GO:0038180; GO:0043113; GO:0044877; GO:0045202; GO:0046332; GO:0048471; GO:0051898; GO:0060395; GO:0070697; GO:0070699; GO:0072015; GO:0072583; GO:0097118; GO:0097546; GO:0098696; GO:0098879; GO:0098890; GO:0098919; GO:0098978; GO:0098982; GO:0099179; GO:1990090; GO:2000809"	"transcript variant X2, misc_RNA"
"791"	"LOC132447813"	63.3369606572392	-0.871859780627916	0.160879169534357	-5.41555229009349	6.1099812057531e-08	7.51527688307631e-06	NA	NA	NA	NA	NA	NA	NA	NA
"792"	"rhno1"	8.6807694928058	-0.592517200074575	0.206794620018275	-2.86102525135942	0.00422273417189749	0.03879426684615	NA	NA	NA	NA	NA	NA	NA	NA
"793"	"LOC132447671"	93.524138848775	-0.66740142427504	0.219038878244822	-3.05736275541609	0.00223293868850349	0.0245187723808144	"XM_060038574.1"	"Q02084"	1.65e-48	"Zinc-binding protein A33"	"Pleurodeles waltl (Iberian ribbed newt)"	"regulation of gene expression [GO:0010468]; regulation of nitrogen compound metabolic process [GO:0051171]; regulation of primary metabolic process [GO:0080090]"	"GO:0003723; GO:0005634; GO:0005694; GO:0008270; GO:0010468; GO:0051171; GO:0080090"	"mRNA"
"794"	"tmem229a"	345.683161474605	-0.588441039825333	0.144003881428982	-4.08638539004071	4.38145766695025e-05	0.00138539807215008	"XM_060038104.1"	"B9EJI9"	5.72e-85	"Transmembrane protein 229A"	"Mus musculus (Mouse)"	""	"GO:0016020"	"mRNA"
"795"	"LOC132447909"	40.2124533716433	-1.21091699266136	0.220277802366799	-5.57830487707374	2.42873705824413e-08	3.62749227770605e-06	NA	NA	NA	NA	NA	NA	NA	NA
"796"	"LOC132447588"	42.6638211914556	-0.708496761554413	0.18893914976327	-3.74682661450248	0.000179085779028844	0.00403194573629167	"XM_060038434.1"	"O43663"	3.83e-168	"Protein regulator of cytokinesis 1"	"Homo sapiens (Human)"	"cell division [GO:0051301]; microtubule cytoskeleton organization [GO:0000226]; mitotic spindle elongation [GO:0000022]; mitotic spindle midzone assembly [GO:0051256]; positive regulation of cell population proliferation [GO:0008284]; regulation of cytokinesis [GO:0032465]"	"GO:0000022; GO:0000226; GO:0000922; GO:0005634; GO:0005654; GO:0005694; GO:0005737; GO:0005819; GO:0005829; GO:0005876; GO:0005886; GO:0008017; GO:0008284; GO:0015630; GO:0019894; GO:0019901; GO:0030496; GO:0032465; GO:0042802; GO:0045171; GO:0051256; GO:0051301; GO:0070938; GO:1990023"	"transcript variant X1, mRNA"
"797"	"LOC132447592"	206.495851116921	-0.842534846288319	0.170897098163015	-4.9302774290929	8.21129215353106e-07	6.13207567608337e-05	"XM_060038440.1"	"G3H0N9"	1.34e-64	"DnaJ homolog subfamily B member 9 (Endoplasmic reticulum DNA J domain-containing protein 4) (ER-resident protein ERdj4) (ERdj4)"	"Cricetulus griseus (Chinese hamster) (Cricetulus barabensis griseus)"	"B cell differentiation [GO:0030183]; negative regulation of IRE1-mediated unfolded protein response [GO:1903895]; positive regulation of immunoglobulin production [GO:0002639]; response to endoplasmic reticulum stress [GO:0034976]; response to unfolded protein [GO:0006986]; ubiquitin-dependent ERAD pathway [GO:0030433]"	"GO:0002639; GO:0005783; GO:0005788; GO:0006986; GO:0030183; GO:0030433; GO:0030544; GO:0034976; GO:0051087; GO:0051787; GO:1903895"	"mRNA"
"798"	"LOC132447594"	199.517473851879	-1.07953901292246	0.160612936679559	-6.71679854516821	1.85760502169884e-11	9.23153001639628e-09	"XM_060038443.1"	"Q9QYR7"	2.69e-56	"Acyl-coenzyme A thioesterase 3 (Acyl-CoA thioesterase 3) (EC 3.1.2.2) (PTE-Ia) (Peroxisomal acyl-coenzyme A thioester hydrolase 2a) (Peroxisomal long-chain acyl-CoA thioesterase 2)"	"Mus musculus (Mouse)"	"acyl-CoA metabolic process [GO:0006637]; fatty acid metabolic process [GO:0006631]; long-chain fatty acid metabolic process [GO:0001676]; saturated monocarboxylic acid metabolic process [GO:0032788]; unsaturated monocarboxylic acid metabolic process [GO:0032789]; very long-chain fatty acid metabolic process [GO:0000038]"	"GO:0000038; GO:0001676; GO:0005777; GO:0005829; GO:0006631; GO:0006637; GO:0016290; GO:0032788; GO:0032789; GO:0047617; GO:0102991"	"transcript variant X1, mRNA"
"799"	"morn2"	43.8906189620621	-0.855956293560853	0.220472627869687	-3.93547589155018	8.3031999504901e-05	0.00227969322003605	"XM_060039036.1"	"Q6UL01"	1.31e-22	"MORN repeat-containing protein 2 (MORN motif protein in testis)"	"Mus musculus (Mouse)"	"cell differentiation [GO:0030154]; spermatogenesis [GO:0007283]"	"GO:0001669; GO:0005634; GO:0007283; GO:0030154"	"transcript variant X1, mRNA"
"800"	"LOC132447762"	72.3910343037373	-0.655530054269502	0.17790843012687	-3.67968772293377	0.000233519735659041	0.00484826719268282	"XM_060038701.1"	"Q5RGV1"	0	"Inosine-5'-monophosphate dehydrogenase 1b (IMP dehydrogenase 1b) (IMPD 1b) (IMPDH 1b) (EC 1.1.1.205)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"GMP biosynthetic process [GO:0006177]; GTP biosynthetic process [GO:0006183]"	"GO:0000166; GO:0003938; GO:0005634; GO:0005737; GO:0006177; GO:0006183; GO:0046872"	"transcript variant X1, mRNA"
"801"	"LOC132447393"	173.95750453519	0.639871581952891	0.155654990210746	4.10959514363765	3.96353389097855e-05	0.00128634690825395	"XM_060038101.1"	"Q9W7J1"	2.8e-82	"Semaphorin-3aa (Semaphorin-1A) (Semaphorin-Z1A) (Sema Z1A)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"artery morphogenesis [GO:0048844]; axon guidance [GO:0007411]; branching morphogenesis of a nerve [GO:0048755]; cell migration [GO:0016477]; cell migration involved in vasculogenesis [GO:0035441]; motor neuron axon guidance [GO:0008045]; negative chemotaxis [GO:0050919]; negative regulation of axon extension involved in axon guidance [GO:0048843]; neural crest cell migration [GO:0001755]; positive regulation of cell migration [GO:0030335]; positive regulation of neuron migration [GO:2001224]; semaphorin-plexin signaling pathway [GO:0071526]; vasculogenesis [GO:0001570]"	"GO:0001570; GO:0001755; GO:0005615; GO:0005886; GO:0007411; GO:0008045; GO:0016477; GO:0030215; GO:0030335; GO:0035441; GO:0038191; GO:0045499; GO:0048755; GO:0048843; GO:0048844; GO:0050919; GO:0071526; GO:2001224"	"mRNA"
"802"	"LOC132448063"	30.3259684105677	0.584707118474588	0.195665001123879	2.98895774802995	0.00279930839173511	0.0288545612181879	"XM_060039126.1"	"Q76M68"	6.89e-79	"IQ motif and SEC7 domain-containing protein 3 (Potential synaptic guanine nucleotide exchange factor for Arf) (SynArfGEF-Po)"	"Rattus norvegicus (Rat)"	"actin cytoskeleton organization [GO:0030036]; activation of GTPase activity [GO:0090630]; postsynapse organization [GO:0099173]; regulation of ARF protein signal transduction [GO:0032012]; regulation of small GTPase mediated signal transduction [GO:0051056]"	"GO:0005085; GO:0005737; GO:0014069; GO:0030036; GO:0032012; GO:0045211; GO:0051056; GO:0060077; GO:0090630; GO:0098690; GO:0098982; GO:0099173; GO:0099629"	"mRNA"
"803"	"plxna4"	449.325062811558	0.598939976083212	0.178481562198581	3.3565915081613	0.000789096033833287	0.0120689641036759	"XM_060038012.1"	"Q6BEA0"	9.34e-176	"Plexin-A4"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"axon guidance [GO:0007411]; axonal defasciculation [GO:0007414]; morphogenesis of a branching structure [GO:0001763]; negative regulation of cell adhesion [GO:0007162]; positive regulation of axonogenesis [GO:0050772]; regulation of cell migration [GO:0030334]; regulation of cell shape [GO:0008360]; regulation of GTPase activity [GO:0043087]; semaphorin-plexin signaling pathway involved in axon guidance [GO:1902287]"	"GO:0001763; GO:0002116; GO:0005886; GO:0007162; GO:0007411; GO:0007414; GO:0008360; GO:0017154; GO:0030334; GO:0043087; GO:0050772; GO:1902287"	"mRNA"
