""	"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"V1"	"V3"	"V13"	"Protein.names"	"Organism"	"Gene.Ontology..biological.process."	"Gene.Ontology.IDs"	"transcript_type"
"2170"	"LOC132475469"	16.6025999539276	-0.694158732642111	0.237093245901081	-2.92321881365619	0.00346432968163506	0.0134439717393789	"XM_060076624.1"	"Q9UMS6"	3.19e-39	"Synaptopodin-2 (Genethonin-2) (Myopodin)"	"Homo sapiens (Human)"	"autophagosome assembly [GO:0000045]; chaperone-mediated autophagy [GO:0061684]; positive regulation of actin filament bundle assembly [GO:0032233]; positive regulation of cell migration [GO:0030335]; regulation of Rho-dependent protein serine/threonine kinase activity [GO:2000298]"	"GO:0000045; GO:0001725; GO:0003779; GO:0005634; GO:0005654; GO:0005829; GO:0005925; GO:0015629; GO:0030018; GO:0030335; GO:0030674; GO:0031005; GO:0032233; GO:0043231; GO:0051371; GO:0051393; GO:0061684; GO:0071889; GO:0099023; GO:2000298"	"transcript variant X1, mRNA"
"2171"	"LOC132475691"	18.3059331417058	-0.845252471762748	0.266512793812311	-3.17748057545552	0.001485606411486	0.00688065344987736	"XM_060076950.1"	"Q8K2P1"	2.97e-42	"Leucine rich adaptor protein 1-like"	"Mus musculus (Mouse)"	"positive regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043123]; regulation of signal transduction [GO:0009966]"	"GO:0009966; GO:0043123"	"mRNA"
"2172"	"LOC132445712"	12.8963567060169	-1.02432224108744	0.238218884196939	-4.29165298818639	1.77347949688632e-05	0.000189023464965709	"XM_060035829.1"	"Q80TS3"	1.07e-172	"Adhesion G protein-coupled receptor L3 (Latrophilin-3) (Lectomedin-3)"	"Mus musculus (Mouse)"	"adenylate cyclase-activating G protein-coupled receptor signaling pathway [GO:0007189]; brain development [GO:0007420]; cell surface receptor signaling pathway [GO:0007166]; cell-cell adhesion via plasma-membrane adhesion molecules [GO:0098742]; locomotion involved in locomotory behavior [GO:0031987]; maintenance of postsynaptic specialization structure [GO:0098880]; neuron migration [GO:0001764]; positive regulation of synapse assembly [GO:0051965]; response to cocaine [GO:0042220]; synapse assembly [GO:0007416]; synapse organization [GO:0050808]"	"GO:0001764; GO:0004930; GO:0005509; GO:0005886; GO:0005911; GO:0007166; GO:0007189; GO:0007416; GO:0007420; GO:0030246; GO:0030424; GO:0031987; GO:0042220; GO:0045211; GO:0050808; GO:0051965; GO:0098685; GO:0098742; GO:0098880; GO:0098978"	"mRNA"
"2173"	"LOC132475647"	13.8173278592531	0.600453470628725	0.192108913858245	3.11909204656101	0.00181409279718166	0.00808952662647314	NA	NA	NA	NA	NA	NA	NA	NA
"2174"	"LOC132475656"	77.7237122973167	-1.12253456489159	0.279815239591269	-4.03394280821104	5.48486729555647e-05	0.000478433463555876	NA	NA	NA	NA	NA	NA	NA	NA
"2175"	"LOC132475544"	66.3749298995638	-0.953994546355885	0.237295135274953	-4.01775996849956	5.87540001307309e-05	0.000505507429357285	"XM_060076728.1"	"Q8QGP3"	0	"Carboxypeptidase Z (CPZ) (cCPZ) (EC 3.4.17.-)"	"Gallus gallus (Chicken)"	"peptide metabolic process [GO:0006518]; protein processing [GO:0016485]; Wnt signaling pathway [GO:0016055]"	"GO:0004181; GO:0005615; GO:0006518; GO:0008270; GO:0016055; GO:0016485"	"mRNA"
"2176"	"coro1b"	288.672077301189	-0.9294810666405	0.191175171758686	-4.86231879898251	1.16018568824329e-06	1.98229135378766e-05	"XM_060076775.1"	"Q9WUM3"	0	"Coronin-1B (Coronin-2)"	"Mus musculus (Mouse)"	"actin cytoskeleton organization [GO:0030036]; actin filament branching [GO:0090135]; actin filament bundle assembly [GO:0051017]; actin filament organization [GO:0007015]; cell migration [GO:0016477]; cellular response to platelet-derived growth factor stimulus [GO:0036120]; endothelial cell chemotaxis [GO:0035767]; negative regulation of Arp2/3 complex-mediated actin nucleation [GO:0034316]; negative regulation of lamellipodium morphogenesis [GO:2000393]; negative regulation of smooth muscle cell chemotaxis [GO:0071672]; positive regulation of lamellipodium morphogenesis [GO:2000394]; protein kinase C signaling [GO:0070528]; protein localization to cell leading edge [GO:1902463]; ruffle organization [GO:0031529]; wound healing [GO:0042060]"	"GO:0001725; GO:0005737; GO:0005829; GO:0005884; GO:0005886; GO:0007015; GO:0008092; GO:0016477; GO:0030027; GO:0030036; GO:0031252; GO:0031529; GO:0034316; GO:0035767; GO:0036120; GO:0042060; GO:0042802; GO:0044877; GO:0048471; GO:0051015; GO:0051017; GO:0070528; GO:0071672; GO:0071933; GO:0071944; GO:0090135; GO:1902463; GO:2000393; GO:2000394"	"transcript variant X1, mRNA"
"2177"	"trmt44"	86.6800261581298	1.09026911376021	0.129458603803756	8.41359055220407	3.97647034968915e-17	1.13552875696782e-14	"XM_060076868.1"	"Q4KLT3"	0	"Probable tRNA (uracil-O(2)-)-methyltransferase (EC 2.1.1.211) (Methyltransferase-like protein 19)"	"Xenopus laevis (African clawed frog)"	""	"GO:0005737; GO:0046872; GO:0052665"	"mRNA"
"2178"	"tp53"	623.502806772955	0.667627109373597	0.162144550768254	4.11719900080486	3.83504912190445e-05	0.000356381951072043	"XM_060076805.1"	"Q92143"	6.61e-123	"Cellular tumor antigen p53 (Tumor suppressor p53)"	"Xiphophorus maculatus (Southern platyfish) (Platypoecilus maculatus)"	"apoptotic process [GO:0006915]; cell cycle [GO:0007049]; cellular response to DNA damage stimulus [GO:0006974]; positive regulation of transcription by RNA polymerase II [GO:0045944]; protein tetramerization [GO:0051262]"	"GO:0000976; GO:0003700; GO:0005634; GO:0005737; GO:0005739; GO:0006915; GO:0006974; GO:0007049; GO:0045944; GO:0046872; GO:0051262; GO:1990841"	"transcript variant X1, mRNA"
"2179"	"LOC132475617"	107.390630567931	-0.887387598407654	0.176597429036737	-5.02485944125699	5.03801384653607e-07	9.74419051438029e-06	NA	NA	NA	NA	NA	NA	NA	NA
"2180"	"krcp"	9.59570264891209	-1.166408849736	0.25118279152112	-4.62101307955813	3.81870696568402e-06	5.27061496139034e-05	NA	NA	NA	NA	NA	NA	NA	NA
"2181"	"b3gat3"	41.9475185492245	0.597664152575739	0.132186641665832	4.51780899868504	6.24828070593083e-06	7.84740778530153e-05	"XM_060076816.1"	"P58158"	4.24e-127	"Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3 (EC 2.4.1.135) (Beta-1,3-glucuronyltransferase 3) (Glucuronosyltransferase I) (GlcAT-I) (UDP-GlcUA:Gal beta-1,3-Gal-R glucuronyltransferase) (GlcUAT-I)"	"Mus musculus (Mouse)"	"carbohydrate metabolic process [GO:0005975]; chondroitin sulfate proteoglycan biosynthetic process [GO:0050650]; dermatan sulfate proteoglycan biosynthetic process [GO:0050651]; glycosaminoglycan biosynthetic process [GO:0006024]; heparan sulfate proteoglycan biosynthetic process [GO:0015012]; positive regulation of catalytic activity [GO:0043085]; positive regulation of intracellular protein transport [GO:0090316]; protein glycosylation [GO:0006486]"	"GO:0000139; GO:0005794; GO:0005801; GO:0005975; GO:0006024; GO:0006486; GO:0015012; GO:0015018; GO:0015020; GO:0043085; GO:0046872; GO:0050650; GO:0050651; GO:0072542; GO:0090316"	"mRNA"
"2182"	"arl2"	232.153631467988	-0.622607778910879	0.1721491170738	-3.61716103237147	0.000297852011688945	0.00188591937213437	"XM_060076858.1"	"P36404"	6.21e-107	"ADP-ribosylation factor-like protein 2"	"Homo sapiens (Human)"	"bicellular tight junction assembly [GO:0070830]; centrosome cycle [GO:0007098]; maintenance of protein location in nucleus [GO:0051457]; negative regulation of GTPase activity [GO:0034260]; positive regulation of cell-substrate adhesion [GO:0010811]; positive regulation of microtubule polymerization [GO:0031116]; protein folding [GO:0006457]; regulation of aerobic respiration [GO:1903715]; regulation of glycolytic process [GO:0006110]; regulation of microtubule polymerization [GO:0031113]"	"GO:0003924; GO:0005525; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005739; GO:0005758; GO:0005759; GO:0005794; GO:0005813; GO:0005829; GO:0005925; GO:0006110; GO:0006457; GO:0007098; GO:0010811; GO:0015630; GO:0016328; GO:0019003; GO:0031113; GO:0031116; GO:0034260; GO:0051457; GO:0070830; GO:1903715"	"mRNA"
"2183"	"LOC132475624"	19.7606089340602	-1.06107201739814	0.230324530096532	-4.59462567522523	4.3352678563884e-06	5.83912678967225e-05	"XM_060076856.1"	"Q86YW7"	7.21e-42	"Glycoprotein hormone beta-5 (Thyrostimulin subunit beta)"	"Homo sapiens (Human)"	"adenylate cyclase-activating G protein-coupled receptor signaling pathway [GO:0007189]; G protein-coupled receptor signaling pathway [GO:0007186]; regulation of thyroid hormone mediated signaling pathway [GO:0002155]"	"GO:0002155; GO:0005179; GO:0005576; GO:0005615; GO:0005737; GO:0007186; GO:0007189; GO:0031531; GO:0046982"	"mRNA"
"2184"	"ltb4r"	19.9850851004581	-0.669923395005638	0.249900068803678	-2.68097913176879	0.00734070935163627	0.0244566673989058	"XM_060076784.1"	"Q15722"	8.78e-34	"Leukotriene B4 receptor 1 (LTB4-R 1) (LTB4-R1) (Chemoattractant receptor-like 1) (G-protein coupled receptor 16) (P2Y purinoceptor 7) (P2Y7)"	"Homo sapiens (Human)"	"G protein-coupled receptor signaling pathway [GO:0007186]; immune response [GO:0006955]; inflammatory response [GO:0006954]; muscle contraction [GO:0006936]; neuropeptide signaling pathway [GO:0007218]; phospholipase C-activating G protein-coupled receptor signaling pathway [GO:0007200]"	"GO:0000166; GO:0001632; GO:0004974; GO:0005886; GO:0006936; GO:0006954; GO:0006955; GO:0007186; GO:0007200; GO:0007218; GO:0008528"	"mRNA"
"2185"	"LOC132475588"	73.4410080033844	0.713843065187477	0.134698447565911	5.29563348729361	1.18604514977222e-07	2.8626906726449e-06	"XM_060076810.1"	"Q9UTT1"	3.05e-22	"Ubiquitin carboxyl-terminal hydrolase 15 (EC 3.4.19.12) (Deubiquitinating enzyme 15) (Ubiquitin thioesterase 15) (Ubiquitin-specific-processing protease 15)"	"Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)"	"negative regulation of error-prone translesion synthesis [GO:1904332]; protein deubiquitination [GO:0016579]; protein K11-linked deubiquitination [GO:0035871]; protein K63-linked deubiquitination [GO:0070536]; regulation of protein stability [GO:0031647]; ubiquitin-dependent protein catabolic process [GO:0006511]"	"GO:0004175; GO:0004197; GO:0004843; GO:0005634; GO:0005737; GO:0005829; GO:0006511; GO:0016579; GO:0031647; GO:0035871; GO:0070536; GO:0101005; GO:0140492; GO:1904332"	"mRNA"
"2186"	"htra3b"	902.691182694812	-0.897911599365491	0.173662189455526	-5.17063161909505	2.33304081311005e-07	5.06633084355904e-06	"XM_060076758.1"	"D3ZA76"	0	"Serine protease HTRA3 (EC 3.4.21.-) (High-temperature requirement factor A3) (Pregnancy-related serine protease)"	"Rattus norvegicus (Rat)"	"negative regulation of BMP signaling pathway [GO:0030514]; negative regulation of transforming growth factor beta receptor signaling pathway [GO:0030512]; proteolysis [GO:0006508]"	"GO:0004175; GO:0004222; GO:0004252; GO:0005576; GO:0006508; GO:0008236; GO:0030512; GO:0030514; GO:0042802"	"mRNA"
"2187"	"focad"	43.7556904472745	0.744404374605514	0.155907675240396	4.76880003401726	1.85326502591375e-06	2.89069488880698e-05	"XM_060076698.1"	"E7FGT5"	0	"Focadhesin"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"regulation of post-transcriptional gene silencing [GO:0060147]"	"GO:0060147"	"transcript variant X1, mRNA"
"2188"	"hacd4"	116.313876597862	2.48458822156732	0.233775217312327	10.6076624094974	2.74531480770807e-26	2.84453832861523e-23	"XM_060076847.1"	"A2AKM2"	1.19e-54	"Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 4 (EC 4.2.1.134) (3-hydroxyacyl-CoA dehydratase 4) (HACD4) (Protein-tyrosine phosphatase-like A domain-containing protein 2)"	"Mus musculus (Mouse)"	"fatty acid elongation [GO:0030497]; sphingolipid biosynthetic process [GO:0030148]; very long-chain fatty acid biosynthetic process [GO:0042761]"	"GO:0005783; GO:0005789; GO:0018812; GO:0019899; GO:0030148; GO:0030497; GO:0042761; GO:0102158; GO:0102343; GO:0102344; GO:0102345"	"mRNA"
"2189"	"LOC132445739"	8.96392565589322	0.752133752725205	0.237563222200155	3.14572999161761	0.00165672877312459	0.00752191160655566	"XM_060035855.1"	"E9QAG8"	3.6e-106	"Zinc finger protein 431 (Zinc finger protein 932)"	"Mus musculus (Mouse)"	"cell differentiation [GO:0030154]; negative regulation of DNA-binding transcription factor activity [GO:0043433]; negative regulation of osteoblast differentiation [GO:0045668]; negative regulation of transcription by RNA polymerase II [GO:0000122]; regulation of transcription by RNA polymerase II [GO:0006357]"	"GO:0000122; GO:0000978; GO:0000981; GO:0003682; GO:0005634; GO:0006357; GO:0030154; GO:0042826; GO:0043433; GO:0045668; GO:0046872"	"partial mRNA"
"2190"	"LOC132475848"	48.4972668422962	-0.702194633838773	0.250128849225845	-2.80853733965617	0.00497671107631169	0.0180435318352855	"XM_060077215.1"	"Q13410"	7.62e-21	"Butyrophilin subfamily 1 member A1 (BT)"	"Homo sapiens (Human)"	"regulation of cytokine production [GO:0001817]; T cell receptor signaling pathway [GO:0050852]"	"GO:0001817; GO:0005102; GO:0005615; GO:0005886; GO:0009897; GO:0038023; GO:0050852"	"transcript variant X2, mRNA"
"2191"	"LOC132475819"	32.6947502462538	-0.716472517672175	0.219181185064918	-3.26635010852012	0.00108943465583707	0.00538811425761083	"XM_060077164.1"	"P86810"	0	"L-amino-acid oxidase (EC 1.4.3.2) (Antiparasitic protein) (APP) (Serum L-amino-acid oxidase) (SR-LAAO)"	"Siganus canaliculatus (White-spotted spinefoot) (Chaetodon canaliculatus)"	"defense response to bacterium [GO:0042742]; innate immune response [GO:0045087]"	"GO:0001716; GO:0005576; GO:0042742; GO:0045087"	"transcript variant X1, mRNA"
"2192"	"LOC132475863"	278.816229651921	-1.01760601957025	0.237376515286662	-4.28975083405732	1.78873686113561e-05	0.000190090966356287	NA	NA	NA	NA	NA	NA	NA	NA
"2193"	"LOC132475853"	299.646182989227	1.03457370183095	0.200348348648789	5.16302043782935	2.42996597002329e-07	5.25321704339164e-06	NA	NA	NA	NA	NA	NA	NA	NA
"2194"	"LOC132475864"	103.830508403597	0.947029114108742	0.250015292695625	3.78978441384649	0.000150778086543721	0.00107955919220297	NA	NA	NA	NA	NA	NA	NA	NA
"2195"	"LOC132475826"	978.509878959145	0.766333747544741	0.241828845724955	3.16997652254357	0.00152451254937179	0.00703561582782446	NA	NA	NA	NA	NA	NA	NA	NA
"2196"	"plod3"	544.704186009644	0.985499996565553	0.175224662886189	5.62379229771925	1.86810245808046e-08	5.87824170432e-07	"XM_060077140.1"	"Q5U367"	0	"Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3 [Includes: Procollagen-lysine,2-oxoglutarate 5-dioxygenase 3 (EC 1.14.11.4) (Lysyl hydroxylase 3) (LH3); Procollagen glycosyltransferase (EC 2.4.1.50) (EC 2.4.1.66) (Galactosylhydroxylysine-glucosyltransferase) (Procollagen galactosyltransferase) (Procollagen glucosyltransferase)]"	"Rattus norvegicus (Rat)"	"basement membrane assembly [GO:0070831]; cellular response to hormone stimulus [GO:0032870]; collagen fibril organization [GO:0030199]; collagen metabolic process [GO:0032963]; endothelial cell morphogenesis [GO:0001886]; epidermis morphogenesis [GO:0048730]; hydroxylysine biosynthetic process [GO:0046947]; in utero embryonic development [GO:0001701]; lung morphogenesis [GO:0060425]; neural tube development [GO:0021915]; peptidyl-lysine hydroxylation [GO:0017185]; protein localization [GO:0008104]; protein O-linked glycosylation [GO:0006493]; sequestering of metal ion [GO:0051238]; vasodilation [GO:0042311]"	"GO:0001701; GO:0001886; GO:0005506; GO:0005615; GO:0005783; GO:0005788; GO:0005789; GO:0005791; GO:0005794; GO:0005802; GO:0006493; GO:0008104; GO:0008475; GO:0017185; GO:0021915; GO:0030199; GO:0031418; GO:0032870; GO:0032963; GO:0033823; GO:0036094; GO:0042311; GO:0046872; GO:0046947; GO:0048730; GO:0050211; GO:0051238; GO:0060425; GO:0062023; GO:0070831"	"mRNA"
"2197"	"asgr1a"	14232.3651069772	0.662582668604581	0.196659199463868	3.36935142425386	0.000753452989230667	0.00400351247684251	"XM_060077208.1"	"P49300"	2.42e-26	"C-type lectin domain family 10 member A (MMGL) (Macrophage asialoglycoprotein-binding protein 1) (M-ASGP-BP-1) (Macrophage galactose/N-acetylgalactosamine-specific lectin)"	"Mus musculus (Mouse)"	"connective tissue replacement involved in inflammatory response wound healing [GO:0002248]"	"GO:0002248; GO:0009897; GO:0030246"	"mRNA"
"2198"	"psmb6"	692.274904635848	-0.607026509147928	0.139763292464234	-4.3432185335207	1.40410337411784e-05	0.00015441943551898	"XM_060077225.1"	"P28072"	5.69e-112	"Proteasome subunit beta type-6 (EC 3.4.25.1) (Macropain delta chain) (Multicatalytic endopeptidase complex delta chain) (Proteasome delta chain) (Proteasome subunit Y)"	"Homo sapiens (Human)"	"proteasomal protein catabolic process [GO:0010498]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]"	"GO:0000502; GO:0004175; GO:0004298; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0005839; GO:0010498; GO:0019774; GO:0043161; GO:0045296; GO:0070062"	"mRNA"
"2199"	"pfn1"	531.256906350676	-0.739268879343899	0.138350607468137	-5.34335829119859	9.12401636216641e-08	2.28588914247989e-06	"XM_060077236.1"	"P07737"	9.03e-22	"Profilin-1 (Epididymis tissue protein Li 184a) (Profilin I)"	"Homo sapiens (Human)"	"actin cytoskeleton organization [GO:0030036]; modification of postsynaptic actin cytoskeleton [GO:0098885]; modulation of chemical synaptic transmission [GO:0050804]; negative regulation of actin filament bundle assembly [GO:0032232]; negative regulation of actin filament polymerization [GO:0030837]; negative regulation of stress fiber assembly [GO:0051497]; neural tube closure [GO:0001843]; positive regulation of actin filament bundle assembly [GO:0032233]; positive regulation of actin filament polymerization [GO:0030838]; positive regulation of ATP-dependent activity [GO:0032781]; positive regulation of epithelial cell migration [GO:0010634]; positive regulation of ruffle assembly [GO:1900029]; protein stabilization [GO:0050821]; regulation of actin filament polymerization [GO:0030833]; regulation of transcription by RNA polymerase II [GO:0006357]; synapse maturation [GO:0060074]"	"GO:0000774; GO:0001784; GO:0001843; GO:0003723; GO:0003779; GO:0003785; GO:0005546; GO:0005634; GO:0005737; GO:0005829; GO:0005856; GO:0005925; GO:0005938; GO:0006357; GO:0010634; GO:0016020; GO:0030036; GO:0030833; GO:0030837; GO:0030838; GO:0031267; GO:0032232; GO:0032233; GO:0032781; GO:0045296; GO:0050804; GO:0050821; GO:0051497; GO:0060074; GO:0070062; GO:0070064; GO:0072562; GO:0098885; GO:0098978; GO:1900029"	"mRNA"
"2200"	"eno3"	1166.29722123967	0.694897298202992	0.165506144254129	4.19852426294824	2.68660071600995e-05	0.000263858022927829	"XM_060077182.1"	"B5DGQ7"	0	"Beta-enolase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (Enolase 3) (Muscle-specific enolase) (MSE) (Skeletal muscle enolase) (allergen Sal s 2.0101)"	"Salmo salar (Atlantic salmon)"	"glycolytic process [GO:0006096]"	"GO:0000015; GO:0000287; GO:0004634; GO:0006096"	"mRNA"
"2201"	"zgc:85858"	59.8961203417293	0.935977230958637	0.133766270497439	6.98988080800696	2.75119875849386e-12	2.47881299321192e-10	"XM_060077237.1"	"Q6TAW2"	5e-26	"Stress-associated endoplasmic reticulum protein 2 (Ribosome-associated membrane protein RAMP4-2)"	"Mus musculus (Mouse)"	"endoplasmic reticulum unfolded protein response [GO:0030968]; protein glycosylation [GO:0006486]; protein transport [GO:0015031]"	"GO:0005789; GO:0006486; GO:0015031; GO:0030968"	"mRNA"
