ID	Gene Name	Species	BBID	BIOCARTA	GOTERM_BP_DIRECT	GOTERM_CC_DIRECT	GOTERM_MF_DIRECT	INTERPRO	KEGG_PATHWAY	OMIM_DISEASE	PIR_SUPERFAMILY	SMART	UP_KW_BIOLOGICAL_PROCESS	UP_KW_CELLULAR_COMPONENT	UP_KW_DEVELOPMENTAL_STAGE	UP_KW_DISEASE	UP_KW_DOMAIN	UP_KW_LIGAND	UP_KW_MOLECULAR_FUNCTION	UP_KW_PTM	UP_SEQ_FEATURE
Q3YBR2	transforming growth factor beta regulator 1(TBRG1)	Homo sapiens			GO:0006260~DNA replication,GO:0007049~cell cycle,GO:0008285~negative regulation of cell proliferation,GO:0050821~protein stabilization,GO:0051726~regulation of cell cycle,GO:1990173~protein localization to nucleoplasm,	GO:0005634~nucleus,GO:0005654~nucleoplasm,	GO:0005515~protein binding,	IPR003888:FYrich_N,IPR003889:FYrich_C,IPR040092:TBRG1,				SM00541:FYRN,SM00542:FYRC,	KW-0131~Cell cycle,	KW-0539~Nucleus,		KW-0043~Tumor suppressor,	KW-0175~Coiled coil,			KW-0007~Acetylation,KW-0597~Phosphoprotein,KW-0832~Ubl conjugation,	COMPBIAS:Basic and acidic residues,DOMAIN:FYR C-terminal,DOMAIN:FYR N-terminal,REGION:Disordered,
O93449	transforming growth factor beta-1 proprotein-like(LOC100136774)	Oncorhynchus mykiss			GO:0007179~transforming growth factor beta receptor signaling pathway,GO:0030509~BMP signaling pathway,GO:0042127~regulation of cell proliferation,GO:0051781~positive regulation of cell division,GO:0060395~SMAD protein signal transduction,	GO:0005576~extracellular region,GO:0005615~extracellular space,	GO:0005114~type II transforming growth factor beta receptor binding,GO:0005125~cytokine activity,GO:0005160~transforming growth factor beta receptor binding,GO:0008083~growth factor activity,GO:0034714~type III transforming growth factor beta receptor binding,	IPR001111:TGF-b_propeptide,IPR001839:TGF-b_C,IPR003939:TGFb1,IPR015615:TGF-beta-rel,IPR016319:TGF-beta,IPR017948:TGFb_CS,IPR029034:Cystine-knot_cytokine,	omy04010:MAPK signaling pathway,omy04060:Cytokine-cytokine receptor interaction,omy04068:FoxO signaling pathway,omy04110:Cell cycle,omy04148:Efferocytosis,omy04218:Cellular senescence,omy04350:TGF-beta signaling pathway,omy04672:Intestinal immune network for IgA production,		PIRSF001787:TGF-beta,	SM00204:TGFB,		KW-0272~Extracellular matrix,KW-0964~Secreted,			KW-0732~Signal,		KW-0339~Growth factor,KW-0497~Mitogen,	KW-0165~Cleavage on pair of basic residues,KW-0325~Glycoprotein,KW-1015~Disulfide bond,	CARBOHYD:N-linked (GlcNAc...) asparagine,DISULFID:Interchain,DISULFID:Interchain (with C-215),DISULFID:Interchain (with C-217),DISULFID:Interchain (with C-? in LTBP1 TB3 domain); in inactive form,DOMAIN:TGF-beta family profile,MOTIF:Cell attachment site,REGION:Arm domain,REGION:Bowtie tail,REGION:Straightjacket domain,
Q9R1Q8	transgelin 3(Tagln3)	Mus musculus			GO:0000122~negative regulation of transcription from RNA polymerase II promoter,GO:0007015~actin filament organization,	GO:0005634~nucleus,GO:0015629~actin cytoskeleton,GO:0043209~myelin sheath,	GO:0051015~actin filament binding,	IPR000557:Calponin_repeat,IPR001715:CH_dom,IPR003096:SM22_calponin,IPR036872:CH_dom_sf,				SM00033:CH,								KW-0597~Phosphoprotein,	DOMAIN:Calponin-homology (CH),REGION:Disordered,REPEAT:Calponin-like,
P19966	transgelin(TAGLN)	Gallus gallus				GO:0005737~cytoplasm,	GO:0005515~protein binding,	IPR000557:Calponin_repeat,IPR001715:CH_dom,IPR003096:SM22_calponin,IPR036872:CH_dom_sf,				SM00033:CH,		KW-0963~Cytoplasm,					KW-0514~Muscle protein,	KW-0007~Acetylation,	DOMAIN:Calponin-homology (CH),REPEAT:Calponin-like,
P51176	transglutaminase 2(TGM2)	Bos taurus			GO:0006508~proteolysis,GO:0006590~thyroid hormone generation,GO:0007200~phospholipase C-activating G-protein coupled receptor signaling pathway,GO:0010467~gene expression,GO:0014046~dopamine secretion,GO:0015705~iodide transport,GO:0018149~peptide cross-linking,GO:0018277~protein deamination,GO:0030878~thyroid gland development,GO:0031641~regulation of myelination,GO:0032471~negative regulation of endoplasmic reticulum calcium ion concentration,GO:0042446~hormone biosynthetic process,GO:0042981~regulation of apoptotic process,GO:0043065~positive regulation of apoptotic process,GO:0043277~apoptotic cell clearance,GO:0043547~positive regulation of GTPase activity,GO:0045785~positive regulation of cell adhesion,GO:0050769~positive regulation of neurogenesis,GO:0051057~positive regulation of small GTPase mediated signal transduction,GO:0051260~protein homooligomerization,GO:0051561~positive regulation of mitochondrial calcium ion concentration,GO:0060348~bone development,GO:0060445~branching involved in salivary gland morphogenesis,GO:0060662~salivary gland cavitation,GO:0071314~cellular response to cocaine,GO:1903351~cellular response to dopamine,GO:1904015~cellular response to serotonin,GO:2000425~regulation of apoptotic cell clearance,	GO:0000785~chromatin,GO:0000786~nucleosome,GO:0005576~extracellular region,GO:0005615~extracellular space,GO:0005634~nucleus,GO:0005739~mitochondrion,GO:0005783~endoplasmic reticulum,GO:0005829~cytosol,GO:0005886~plasma membrane,GO:0031012~extracellular matrix,	GO:0003810~protein-glutamine gamma-glutamyltransferase activity,GO:0005179~hormone activity,GO:0005509~calcium ion binding,GO:0005525~GTP binding,GO:0008233~peptidase activity,GO:0042393~histone binding,GO:0042802~identical protein binding,GO:0046872~metal ion binding,GO:0050568~protein-glutamine glutaminase activity,	IPR000716:Thyroglobulin_1,IPR001102:Transglutaminase_N,IPR002018:CarbesteraseB,IPR002931:Transglutaminase-like,IPR008958:Transglutaminase_C,IPR009030:Growth_fac_rcpt_cys_sf,IPR011641:Tyr-kin_ephrin_A/B_rcpt-like,IPR013783:Ig-like_fold,IPR013808:Transglutaminase_AS,IPR014756:Ig_E-set,IPR016324:Thyroglobulin,IPR019819:Carboxylesterase_B_CS,IPR023608:Transglutaminase_animal,IPR029058:AB_hydrolase,IPR036238:Transglutaminase_C_sf,IPR036857:Thyroglobulin_1_sf,IPR036985:Transglutaminase-like_sf,IPR038765:Papain-like_cys_pep_sf,	bta05016:Huntington disease,		PIRSF000459:TGM_EBP42,PIRSF001831:Thyroglobulin,	SM00211:TY,SM00460:TGc,SM01411:Ephrin_rec_like,	KW-0893~Thyroid hormones biosynthesis,	KW-0158~Chromosome,KW-0272~Extracellular matrix,KW-0472~Membrane,KW-0496~Mitochondrion,KW-0539~Nucleus,KW-0963~Cytoplasm,KW-0964~Secreted,KW-1003~Cell membrane,			KW-0677~Repeat,KW-0732~Signal,	KW-0106~Calcium,KW-0342~GTP-binding,KW-0479~Metal-binding,KW-0547~Nucleotide-binding,	KW-0012~Acyltransferase,KW-0372~Hormone,KW-0378~Hydrolase,KW-0645~Protease,KW-0795~Thyroid hormone,KW-0808~Transferase,	KW-0007~Acetylation,KW-0325~Glycoprotein,KW-0405~Iodination,KW-0702~S-nitrosylation,KW-0765~Sulfation,KW-1015~Disulfide bond,KW-1017~Isopeptide bond,	CARBOHYD:N-linked (GlcNAc...) (complex) asparagine; alternate,CARBOHYD:N-linked (GlcNAc...) (high mannose) asparagine,CARBOHYD:N-linked (GlcNAc...) (hybrid) asparagine; alternate,COMPBIAS:Basic and acidic residues,CROSSLNK:Isoglutamyl lysine isopeptide (Gln-Lys) (interchain with K-?),DISULFID:Alternate,DOMAIN:Thyroglobulin type-1,DOMAIN:Thyroglobulin type-1 1,DOMAIN:Thyroglobulin type-1 10,DOMAIN:Thyroglobulin type-1 11,DOMAIN:Thyroglobulin type-1 2,DOMAIN:Thyroglobulin type-1 3,DOMAIN:Thyroglobulin type-1 4,DOMAIN:Thyroglobulin type-1 5,DOMAIN:Thyroglobulin type-1 6,DOMAIN:Thyroglobulin type-1 7,DOMAIN:Thyroglobulin type-1 8,DOMAIN:Thyroglobulin type-1 9,DOMAIN:Transglutaminase-like,REGION:Cholinesterase-like (ChEL),REGION:Disordered,REPEAT:Type II,REPEAT:Type IIIA,REPEAT:Type IIIB,SITE:Important for catalytic activity,SITE:Not glycosylated,
Q2TAA8	translin associated factor X interacting protein 1(TSNAXIP1)	Homo sapiens			GO:0007283~spermatogenesis,GO:0030154~cell differentiation,	GO:0005737~cytoplasm,GO:0048471~perinuclear region of cytoplasm,	GO:0005515~protein binding,	IPR032755:TSNAXIP1_N,					KW-0221~Differentiation,KW-0744~Spermatogenesis,	KW-0963~Cytoplasm,			KW-0175~Coiled coil,		KW-0217~Developmental protein,KW-9996~Developmental protein,		COMPBIAS:Polar residues,DOMAIN:Translin-associated factor X-interacting protein 1 N-terminal,REGION:Disordered,
P50637	translocator protein(Tspo)	Mus musculus			GO:0006694~steroid biosynthetic process,GO:0006811~ion transport,GO:0006821~chloride transport,GO:0006869~lipid transport,GO:0008347~glial cell migration,GO:0009410~response to xenobiotic stimulus,GO:0010042~response to manganese ion,GO:0010266~response to vitamin B1,GO:0010823~negative regulation of mitochondrion organization,GO:0014012~peripheral nervous system axon regeneration,GO:0030325~adrenal gland development,GO:0031397~negative regulation of protein ubiquitination,GO:0032570~response to progesterone,GO:0032720~negative regulation of tumor necrosis factor production,GO:0033574~response to testosterone,GO:0042632~cholesterol homeostasis,GO:0043065~positive regulation of apoptotic process,GO:0045019~negative regulation of nitric oxide biosynthetic process,GO:0048266~behavioral response to pain,GO:0050810~regulation of steroid biosynthetic process,GO:0051901~positive regulation of mitochondrial depolarization,GO:0051928~positive regulation of calcium ion transport,GO:0060242~contact inhibition,GO:0060252~positive regulation of glial cell proliferation,GO:0060253~negative regulation of glial cell proliferation,GO:0071222~cellular response to lipopolysaccharide,GO:0071294~cellular response to zinc ion,GO:0071476~cellular hypotonic response,GO:0072655~establishment of protein localization to mitochondrion,GO:0072656~maintenance of protein location in mitochondrion,GO:1901525~negative regulation of macromitophagy,GO:1903147~negative regulation of mitophagy,GO:1903579~negative regulation of ATP metabolic process,GO:1905144~response to acetylcholine,GO:2000379~positive regulation of reactive oxygen species metabolic process,GO:2000853~negative regulation of corticosterone secretion,	GO:0005739~mitochondrion,GO:0005741~mitochondrial outer membrane,GO:0005783~endoplasmic reticulum,GO:0005829~cytosol,GO:0016020~membrane,GO:0043231~intracellular membrane-bounded organelle,	GO:0005497~androgen binding,GO:0008503~benzodiazepine receptor activity,GO:0015485~cholesterol binding,GO:0044325~ion channel binding,	IPR004307:TspO_MBR,IPR038330:TspO/MBR-related_sf,	mmu04080:Neuroactive ligand-receptor interaction,mmu04979:Cholesterol metabolism,mmu05166:Human T-cell leukemia virus 1 infection,		PIRSF005859:PBR,		KW-0445~Lipid transport,KW-0813~Transport,	KW-0472~Membrane,KW-0496~Mitochondrion,			KW-0812~Transmembrane,KW-1133~Transmembrane helix,		KW-0675~Receptor,		MUTAGEN:A->T: No effect.,MUTAGEN:R->L: Abolishes cholesterol transport.,MUTAGEN:Y->S: Abolishes cholesterol transport.,TOPO_DOM:Cytoplasmic,TOPO_DOM:Mitochondrial intermembrane,TRANSMEM:Helical,TRANSMEM:Helical; Name=1,TRANSMEM:Helical; Name=2,TRANSMEM:Helical; Name=3,TRANSMEM:Helical; Name=4,TRANSMEM:Helical; Name=5,
Q5RE43	transmembrane 4 L six family member 1(TM4SF1)	Pongo abelii				GO:0005886~plasma membrane,GO:0016020~membrane,		IPR008661:L6_membrane,						KW-0472~Membrane,			KW-0812~Transmembrane,KW-1133~Transmembrane helix,			KW-0325~Glycoprotein,	CARBOHYD:N-linked (GlcNAc...) asparagine,TOPO_DOM:Cytoplasmic,TOPO_DOM:Extracellular,TRANSMEM:Helical,
O76062	transmembrane 7 superfamily member 2(TM7SF2)	Homo sapiens			GO:0006695~cholesterol biosynthetic process,GO:0016126~sterol biosynthetic process,	GO:0005637~nuclear inner membrane,GO:0005783~endoplasmic reticulum,GO:0005789~endoplasmic reticulum membrane,GO:0005886~plasma membrane,GO:0016020~membrane,GO:0043231~intracellular membrane-bounded organelle,GO:0043235~receptor complex,	GO:0005515~protein binding,GO:0016628~oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor,GO:0050613~delta14-sterol reductase activity,GO:0050661~NADP binding,	IPR001171:ERG24_DHCR-like,IPR018083:Sterol_reductase_CS,	hsa00100:Steroid biosynthesis,hsa01100:Metabolic pathways,				KW-0152~Cholesterol biosynthesis,KW-0153~Cholesterol metabolism,KW-0443~Lipid metabolism,KW-0444~Lipid biosynthesis,KW-0752~Steroid biosynthesis,KW-0753~Steroid metabolism,KW-0756~Sterol biosynthesis,KW-1207~Sterol metabolism,	KW-0256~Endoplasmic reticulum,KW-0472~Membrane,KW-0492~Microsome,			KW-0732~Signal,KW-0812~Transmembrane,KW-1133~Transmembrane helix,	KW-0521~NADP,	KW-0560~Oxidoreductase,		REGION:Disordered,TRANSMEM:Helical,
Q6UXY8	transmembrane channel like 5(TMC5)	Homo sapiens			GO:0034220~ion transmembrane transport,	GO:0005886~plasma membrane,GO:0016020~membrane,GO:0070062~extracellular exosome,	GO:0008381~mechanically-gated ion channel activity,	IPR012496:TMC_dom,IPR038900:TMC,					KW-0406~Ion transport,KW-0813~Transport,	KW-0472~Membrane,			KW-0812~Transmembrane,KW-1133~Transmembrane helix,		KW-0407~Ion channel,		COMPBIAS:Polar residues,DOMAIN:TMC,REGION:Disordered,TOPO_DOM:Cytoplasmic,TOPO_DOM:Extracellular,TRANSMEM:Helical,
Q28BQ6	transmembrane p24 trafficking protein 1(tmed1)	Xenopus tropicalis			GO:0006094~gluconeogenesis,GO:0006096~glycolytic process,GO:0006886~intracellular protein transport,GO:0006888~ER to Golgi vesicle-mediated transport,GO:0007030~Golgi organization,GO:0015031~protein transport,GO:1901135~carbohydrate derivative metabolic process,	GO:0005615~extracellular space,GO:0005783~endoplasmic reticulum,GO:0005789~endoplasmic reticulum membrane,GO:0005793~endoplasmic reticulum-Golgi intermediate compartment,GO:0005794~Golgi apparatus,GO:0005886~plasma membrane,GO:0016020~membrane,GO:0030134~ER to Golgi transport vesicle,GO:0033116~endoplasmic reticulum-Golgi intermediate compartment membrane,GO:0043231~intracellular membrane-bounded organelle,	GO:0004347~glucose-6-phosphate isomerase activity,GO:0005125~cytokine activity,GO:0038024~cargo receptor activity,GO:0097367~carbohydrate derivative binding,	IPR001672:G6P_Isomerase,IPR009038:GOLD_dom,IPR015720:Emp24-like,IPR018189:Phosphoglucose_isomerase_CS,IPR035476:SIS_PGI_1,IPR035482:SIS_PGI_2,IPR036598:GOLD_dom_sf,IPR046348:SIS_dom_sf,				SM01190:EMP24_GP25L,	KW-0324~Glycolysis,KW-0653~Protein transport,KW-0813~Transport,	KW-0256~Endoplasmic reticulum,KW-0333~Golgi apparatus,KW-0472~Membrane,KW-1003~Cell membrane,			KW-0175~Coiled coil,KW-0732~Signal,KW-0812~Transmembrane,KW-1133~Transmembrane helix,		KW-0202~Cytokine,KW-0413~Isomerase,		DOMAIN:GOLD,MOTIF:COPI vesicle coat-binding,MOTIF:COPII vesicle coat-binding,TOPO_DOM:Cytoplasmic,TOPO_DOM:Extracellular,TRANSMEM:Helical,
Q90515	transmembrane p24 trafficking protein 10(tmed10)	Takifugu rubripes			GO:0006886~intracellular protein transport,GO:0006888~ER to Golgi vesicle-mediated transport,GO:0007030~Golgi organization,GO:0015031~protein transport,GO:0016192~vesicle-mediated transport,	GO:0005783~endoplasmic reticulum,GO:0005789~endoplasmic reticulum membrane,GO:0005793~endoplasmic reticulum-Golgi intermediate compartment,GO:0005794~Golgi apparatus,GO:0030134~ER to Golgi transport vesicle,GO:0030658~transport vesicle membrane,GO:0033116~endoplasmic reticulum-Golgi intermediate compartment membrane,		IPR009038:GOLD_dom,IPR015720:Emp24-like,				SM01190:EMP24_GP25L,	KW-0653~Protein transport,KW-0813~Transport,KW-0931~ER-Golgi transport,	KW-0256~Endoplasmic reticulum,KW-0333~Golgi apparatus,KW-0472~Membrane,KW-0968~Cytoplasmic vesicle,			KW-0732~Signal,KW-0812~Transmembrane,KW-1133~Transmembrane helix,			KW-0325~Glycoprotein,	CARBOHYD:N-linked (GlcNAc...) asparagine,DOMAIN:GOLD,MOTIF:COPI vesicle coat-binding,MOTIF:COPII vesicle coat-binding,TOPO_DOM:Cytoplasmic,TOPO_DOM:Lumenal,TRANSMEM:Helical,
Q2KJ84	transmembrane p24 trafficking protein 5(TMED5)	Bos taurus			GO:0006886~intracellular protein transport,GO:0006888~ER to Golgi vesicle-mediated transport,GO:0007030~Golgi organization,GO:0015031~protein transport,GO:0090161~Golgi ribbon formation,	GO:0005783~endoplasmic reticulum,GO:0005789~endoplasmic reticulum membrane,GO:0005793~endoplasmic reticulum-Golgi intermediate compartment,GO:0005794~Golgi apparatus,GO:0005801~cis-Golgi network,GO:0030134~ER to Golgi transport vesicle,GO:0033116~endoplasmic reticulum-Golgi intermediate compartment membrane,GO:0070971~endoplasmic reticulum exit site,		IPR009038:GOLD_dom,IPR015720:Emp24-like,IPR036598:GOLD_dom_sf,				SM01190:EMP24_GP25L,	KW-0653~Protein transport,KW-0813~Transport,	KW-0256~Endoplasmic reticulum,KW-0333~Golgi apparatus,KW-0472~Membrane,			KW-0732~Signal,KW-0812~Transmembrane,KW-1133~Transmembrane helix,				DOMAIN:GOLD,MOTIF:Mediates export from ER,TOPO_DOM:Cytoplasmic,TOPO_DOM:Lumenal,TRANSMEM:Helical,
D3ZTX0	transmembrane p24 trafficking protein 7(Tmed7)	Rattus norvegicus			GO:0006886~intracellular protein transport,GO:0006888~ER to Golgi vesicle-mediated transport,GO:0007030~Golgi organization,GO:0015031~protein transport,	GO:0005783~endoplasmic reticulum,GO:0005789~endoplasmic reticulum membrane,GO:0005793~endoplasmic reticulum-Golgi intermediate compartment,GO:0005794~Golgi apparatus,GO:0012507~ER to Golgi transport vesicle membrane,GO:0030134~ER to Golgi transport vesicle,GO:0030663~COPI-coated vesicle membrane,GO:0033116~endoplasmic reticulum-Golgi intermediate compartment membrane,	GO:0038024~cargo receptor activity,	IPR009038:GOLD_dom,IPR015720:Emp24-like,IPR036598:GOLD_dom_sf,				SM01190:EMP24_GP25L,	KW-0653~Protein transport,KW-0813~Transport,	KW-0256~Endoplasmic reticulum,KW-0333~Golgi apparatus,KW-0472~Membrane,KW-0968~Cytoplasmic vesicle,			KW-0732~Signal,KW-0812~Transmembrane,KW-1133~Transmembrane helix,			KW-0325~Glycoprotein,	CARBOHYD:N-linked (GlcNAc...) asparagine,DOMAIN:GOLD,MOTIF:COPI vesicle coat-binding,MOTIF:COPII vesicle coat-binding,TOPO_DOM:Cytoplasmic,TOPO_DOM:Lumenal,TRANSMEM:Helical,
Q5I0E7	transmembrane p24 trafficking protein 9(Tmed9)	Rattus norvegicus			GO:0006886~intracellular protein transport,GO:0006888~ER to Golgi vesicle-mediated transport,GO:0007030~Golgi organization,GO:0010638~positive regulation of organelle organization,GO:0048205~COPI coating of Golgi vesicle,	GO:0000139~Golgi membrane,GO:0005783~endoplasmic reticulum,GO:0005789~endoplasmic reticulum membrane,GO:0005793~endoplasmic reticulum-Golgi intermediate compartment,GO:0005794~Golgi apparatus,GO:0008021~synaptic vesicle,GO:0030134~ER to Golgi transport vesicle,GO:0033116~endoplasmic reticulum-Golgi intermediate compartment membrane,	GO:0005515~protein binding,GO:0019905~syntaxin binding,GO:0038024~cargo receptor activity,	IPR009038:GOLD_dom,IPR015720:Emp24-like,				SM01190:EMP24_GP25L,	KW-0653~Protein transport,KW-0813~Transport,	KW-0256~Endoplasmic reticulum,KW-0333~Golgi apparatus,KW-0472~Membrane,			KW-0175~Coiled coil,KW-0732~Signal,KW-0812~Transmembrane,KW-1133~Transmembrane helix,			KW-0007~Acetylation,KW-0325~Glycoprotein,	CARBOHYD:N-linked (GlcNAc...) asparagine,DOMAIN:GOLD,MOTIF:COPI vesicle coat-binding,MOTIF:COPII vesicle coat-binding,REGION:Required for interaction with STX17,TOPO_DOM:Cytoplasmic,TOPO_DOM:Lumenal,TRANSMEM:Helical,
Q5R9S0	transmembrane p24 trafficking protein family member 8(TMED8)	Pongo abelii						IPR009038:GOLD_dom,IPR036598:GOLD_dom_sf,												KW-0007~Acetylation,	COMPBIAS:Acidic residues,DOMAIN:GOLD,REGION:Disordered,
Q91041	transmembrane protease serine 9-like(LOC115553834)	Gadus morhua			GO:0006508~proteolysis,GO:0007586~digestion,	GO:0005576~extracellular region,GO:0005615~extracellular space,	GO:0004252~serine-type endopeptidase activity,	IPR001254:Trypsin_dom,IPR001314:Peptidase_S1A,IPR009003:Peptidase_S1_PA,IPR018114:TRYPSIN_HIS,IPR033116:TRYPSIN_SER,IPR043504:Peptidase_S1_PA_chymotrypsin,				SM00020:Tryp_SPc,	KW-0222~Digestion,	KW-0964~Secreted,			KW-0732~Signal,		KW-0378~Hydrolase,KW-0645~Protease,KW-0720~Serine protease,	KW-0865~Zymogen,KW-1015~Disulfide bond,	ACT_SITE:Charge relay system,DOMAIN:Peptidase S1,PROPEP:Activation peptide,SITE:Required for specificity,
Q3T0S0	transmembrane protein 128(TMEM128)	Bos taurus				GO:0016020~membrane,		IPR033579:TMEM128,						KW-0472~Membrane,			KW-0812~Transmembrane,KW-1133~Transmembrane helix,				TRANSMEM:Helical,
Q8R0J4	transmembrane protein 134(Tmem134)	Mus musculus				GO:0005737~cytoplasm,GO:0005829~cytosol,GO:0016020~membrane,GO:0048471~perinuclear region of cytoplasm,		IPR008590:TMEM_230/134,IPR039714:TMEM134,						KW-0472~Membrane,KW-0963~Cytoplasm,			KW-0812~Transmembrane,KW-1133~Transmembrane helix,			KW-0597~Phosphoprotein,	COMPBIAS:Basic and acidic residues,REGION:Disordered,TOPO_DOM:Cytoplasmic,TOPO_DOM:Extracellular,TRANSMEM:Helical,
Q5U239	transmembrane protein 145 L homeolog(tmem145.L)	Xenopus laevis			GO:0007186~G-protein coupled receptor signaling pathway,GO:0019236~response to pheromone,	GO:0016020~membrane,		IPR019336:GPR180/TMEM145_TM,IPR047831:GPR180/TMEM145,						KW-0472~Membrane,			KW-0732~Signal,KW-0812~Transmembrane,KW-1133~Transmembrane helix,			KW-0325~Glycoprotein,	CARBOHYD:N-linked (GlcNAc...) asparagine,DOMAIN:GPR180/TMEM145 transmembrane,TRANSMEM:Helical,
A5D7C9	transmembrane protein 150C(TMEM150C)	Bos taurus			GO:0019230~proprioception,GO:0071260~cellular response to mechanical stimulus,	GO:0005765~lysosomal membrane,GO:0005886~plasma membrane,	GO:0008381~mechanically-gated ion channel activity,	IPR019402:Frag1/DRAM/Sfk1,						KW-0458~Lysosome,KW-0472~Membrane,KW-1003~Cell membrane,			KW-0812~Transmembrane,KW-1133~Transmembrane helix,				TOPO_DOM:Cytoplasmic,TOPO_DOM:Extracellular,TRANSMEM:Helical,
