""	"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"V3"	"V13"	"Protein.names"	"Organism"	"Gene.Ontology..biological.process."	"Gene.Ontology.IDs"
"4126"	"XM_060070047.1"	2468.20957301462	-0.784592391833761	0.237469891802138	-3.30404436525083	0.00095300749455526	0.00540944264423738	"Q9DCP2"	0	"Sodium-coupled neutral amino acid transporter 3 (N-system amino acid transporter 1) (Na(+)-coupled neutral amino acid transporter 3) (Solute carrier family 38 member 3) (mNAT) (System N amino acid transporter 1)"	"Mus musculus (Mouse)"	"amino acid transmembrane transport [GO:0003333]; asparagine transport [GO:0006867]; brain development [GO:0007420]; cellular amino acid homeostasis [GO:0080144]; cellular response to potassium ion starvation [GO:0051365]; female pregnancy [GO:0007565]; glutamine secretion [GO:0010585]; glutamine transport [GO:0006868]; histidine transport [GO:0015817]; L-alanine transport [GO:0015808]; L-asparagine import across plasma membrane [GO:1903811]; L-glutamine import across plasma membrane [GO:1903803]; L-histidine import across plasma membrane [GO:1903810]; L-histidine transport [GO:1902024]; positive regulation of glutamine transport [GO:2000487]; positive regulation of transcription from RNA polymerase II promoter in response to acidic pH [GO:0061402]"	"GO:0003333; GO:0005290; GO:0005295; GO:0005886; GO:0006867; GO:0006868; GO:0007420; GO:0007565; GO:0010585; GO:0015179; GO:0015180; GO:0015182; GO:0015186; GO:0015808; GO:0015817; GO:0016020; GO:0016323; GO:0016324; GO:0051365; GO:0061402; GO:0080144; GO:0140830; GO:0140831; GO:0140832; GO:1902024; GO:1903803; GO:1903810; GO:1903811; GO:2000487"
"4127"	"XM_060071485.1"	682.680178436518	-0.592009467647213	0.16815428778268	-3.52055681537777	0.000430641723631748	0.00271412225473008	"Q5RCU4"	0	"Transcription factor SOX-6"	"Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)"	"brain development [GO:0007420]; cartilage condensation [GO:0001502]; cartilage development [GO:0051216]; chondrocyte differentiation [GO:0002062]; spinal cord oligodendrocyte cell differentiation [GO:0021529]"	"GO:0000976; GO:0001217; GO:0001502; GO:0002062; GO:0003677; GO:0003700; GO:0005634; GO:0005737; GO:0007420; GO:0021529; GO:0042803; GO:0051216"
"4128"	"XM_060046307.1"	752.165393149805	-0.890470502729652	0.19283911519422	-4.61770047275999	3.88015767774139e-06	4.2718837120418e-05	"Q5XIB5"	1.3e-21	"Coiled-coil domain-containing protein 86 (Cytokine-induced protein with coiled-coil domain)"	"Rattus norvegicus (Rat)"	""	"GO:0005634; GO:0005654; GO:0005694; GO:0005730"
"4129"	"XM_060038640.1"	3036.81309297637	1.14044083044905	0.0889901289443943	12.8152616620855	1.34683259430308e-37	4.91055163882905e-35	"Q7ZW02"	0	"Cholinephosphotransferase 1 (EC 2.7.8.2) (Diacylglycerol cholinephosphotransferase 1)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	""	"GO:0000139; GO:0004142; GO:0005789; GO:0005794; GO:0046872"
"4130"	"XM_060041108.1"	164.249561254642	-1.88306529129637	0.150011304319333	-12.542653004727	4.36145691882503e-36	1.38277147182922e-33	"Q9NVS2"	1.13e-58	"39S ribosomal protein S18a, mitochondrial (MRP-S18-a) (Mrps18a) (S18mt-a) (39S ribosomal protein S18-3, mitochondrial) (MRP-S18-3) (Mitochondrial large ribosomal subunit protein bS18a) (Mitochondrial large ribosomal subunit protein mL66)"	"Homo sapiens (Human)"	"mitochondrial translation [GO:0032543]; translation [GO:0006412]"	"GO:0003735; GO:0005739; GO:0005743; GO:0005762; GO:0005763; GO:0006412; GO:0032543; GO:0070181"
"4131"	"XM_060060294.1"	322.766084081588	-0.699222277676798	0.143816011525769	-4.86182249855301	1.16309896974567e-06	1.44240096724242e-05	"Q7L1I2"	3.31e-45	"Synaptic vesicle glycoprotein 2B"	"Homo sapiens (Human)"	"chemical synaptic transmission [GO:0007268]; neurotransmitter transport [GO:0006836]; regulation of presynaptic cytosolic calcium ion concentration [GO:0099509]; regulation of synaptic vesicle exocytosis [GO:2000300]"	"GO:0001669; GO:0005886; GO:0006836; GO:0007268; GO:0008021; GO:0016020; GO:0022857; GO:0030672; GO:0043005; GO:0099509; GO:2000300"
"4132"	"XM_060036793.1"	83.9273411128495	-0.931178163301968	0.15762790341317	-5.9044967141125	3.53724921563248e-09	6.99646146846078e-08	"Q9EPE9"	0	"Endoplasmic reticulum transmembrane helix translocase (EC 7.4.2.-) (Endoplasmic reticulum P5A-ATPase)"	"Mus musculus (Mouse)"	"cellular calcium ion homeostasis [GO:0006874]; extraction of mislocalized protein from ER membrane [GO:0140569]; protein transport [GO:0015031]; transmembrane transport [GO:0055085]"	"GO:0005524; GO:0005789; GO:0006874; GO:0015031; GO:0015662; GO:0016020; GO:0016887; GO:0019829; GO:0046872; GO:0055085; GO:0140567; GO:0140569"
"4133"	"XM_060061785.1"	73.870593992245	1.13209094083741	0.247959883130624	4.56514918721952	4.9913924610996e-06	5.30829856485245e-05	"P0C548"	1.75e-94	"Patatin-like phospholipase domain-containing protein 2 (EC 3.1.1.3) (Adipose triglyceride lipase) (Calcium-independent phospholipase A2-zeta) (iPLA2-zeta) (EC 3.1.1.4)"	"Rattus norvegicus (Rat)"	"cellular lipid catabolic process [GO:0044242]; diacylglycerol biosynthetic process [GO:0006651]; lipid droplet disassembly [GO:1905691]; lipid droplet organization [GO:0034389]; lipid homeostasis [GO:0055088]; lipid storage [GO:0019915]; negative regulation of sequestering of triglyceride [GO:0010891]; positive regulation of triglyceride catabolic process [GO:0010898]; triglyceride catabolic process [GO:0019433]"	"GO:0004623; GO:0004806; GO:0005654; GO:0005737; GO:0005811; GO:0005829; GO:0005886; GO:0006651; GO:0010891; GO:0010898; GO:0016020; GO:0016411; GO:0019433; GO:0019915; GO:0034389; GO:0044242; GO:0050253; GO:0051264; GO:0051265; GO:0055088; GO:1905691"
"4134"	"XR_009529081.1"	129.543971390083	-1.04253290211771	0.179363350640155	-5.81040317125828	6.2322570819382e-09	1.16826783140086e-07	NA	NA	NA	NA	NA	NA
"4135"	"XM_060064571.1"	69.9956049267842	0.621958951416326	0.148905599830109	4.17607176323599	2.96586287805083e-05	0.000258697034769697	"Q9H6B1"	1.84e-47	"Zinc finger protein 385D (Zinc finger protein 659)"	"Homo sapiens (Human)"	""	"GO:0005634; GO:0008270; GO:1990837"
"4136"	"XM_060077339.1"	12.2805661728209	1.11982214567518	0.416268485515511	2.72575038675646	0.00641554956749053	0.0271989461896168	NA	NA	NA	NA	NA	NA
"4137"	"XM_060067491.1"	111.740933736149	-1.08405171091631	0.21003736282158	-5.16019542276417	2.46692198087419e-07	3.45938367010281e-06	"Q1LXI5"	4.19e-36	"39S ribosomal protein L54, mitochondrial (L54mt) (MRP-L54)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	""	"GO:0003735; GO:0005762"
"4138"	"XM_060071874.1"	263.915481152899	-0.624826064585421	0.080323784173459	-7.77839606755601	7.34498078766201e-15	3.41143948430773e-13	"Q17R09"	0	"Pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 (EC 3.6.4.13) (ATP-dependent RNA helicase DHX38) (DEAH box protein 38)"	"Bos taurus (Bovine)"	"mRNA splicing, via spliceosome [GO:0000398]"	"GO:0000398; GO:0003723; GO:0003724; GO:0005524; GO:0005681; GO:0016887; GO:0071013"
"4139"	"XM_060072381.1"	42.1774511844704	1.10446453258452	0.176693692577298	6.24730642818104	4.17591313159892e-10	9.59582727593045e-09	"Q96MX0"	4.92e-32	"CKLF-like MARVEL transmembrane domain-containing protein 3 (Chemokine-like factor superfamily member 3)"	"Homo sapiens (Human)"	"blastocyst hatching [GO:0001835]; chemotaxis [GO:0006935]; positive regulation of B cell receptor signaling pathway [GO:0050861]"	"GO:0001835; GO:0005125; GO:0005615; GO:0005829; GO:0006935; GO:0016020; GO:0031410; GO:0031965; GO:0050861"
"4140"	"XR_009524549.1"	6964.25902407613	0.881841754393195	0.267452781873435	3.2973766656302	0.000975925255980356	0.00551520043911812	NA	NA	NA	NA	NA	NA
"4141"	"XM_060059395.1"	24.7761893669931	1.5272403519628	0.351952960682831	4.3373037888369	1.44241199551646e-05	0.000136244407659405	"Q9BX26"	2.81e-108	"Synaptonemal complex protein 2 (SCP-2) (Synaptonemal complex lateral element protein) (hsSCP2)"	"Homo sapiens (Human)"	"apoptotic process [GO:0006915]; cell division [GO:0051301]; ectopic germ cell programmed cell death [GO:0035234]; female meiotic nuclear division [GO:0007143]; fertilization [GO:0009566]; male genitalia morphogenesis [GO:0048808]; male meiotic nuclear division [GO:0007140]; meiotic nuclear division [GO:0140013]; negative regulation of apoptotic process [GO:0043066]; negative regulation of developmental process [GO:0051093]; negative regulation of reproductive process [GO:2000242]; synaptonemal complex assembly [GO:0007130]"	"GO:0000795; GO:0000800; GO:0003677; GO:0005634; GO:0006915; GO:0007130; GO:0007140; GO:0007143; GO:0009566; GO:0035234; GO:0043066; GO:0048808; GO:0051093; GO:0051301; GO:0140013; GO:2000242"
"4142"	"XM_060073452.1"	63.4413815510796	1.01533140424623	0.39921971384529	2.55431527087303	0.010639687011688	0.0412101439434969	"Q07844"	0	"Ribosome biogenesis ATPase RIX7"	"Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)"	"positive regulation of telomerase activity [GO:0051973]; ribosomal large subunit biogenesis [GO:0042273]; ribosomal large subunit export from nucleus [GO:0000055]; ribosome biogenesis [GO:0042254]"	"GO:0000055; GO:0005524; GO:0005634; GO:0005730; GO:0016887; GO:0030687; GO:0042254; GO:0042273; GO:0051973; GO:1990275"
"4143"	"XR_009529854.1"	32.627331296398	0.983222133364079	0.310759412397542	3.16414704380312	0.00155538191010634	0.00826464286263937	NA	NA	NA	NA	NA	NA
"4144"	"XM_060069646.1"	327.802192754921	2.34790655522881	0.33179108746142	7.09248175919408	1.3172800839031e-12	4.50967435296778e-11	NA	NA	NA	NA	NA	NA
"4145"	"XM_060069230.1"	93.3249135577586	-0.963375094419991	0.239283276355276	-4.0244918066073	5.70984818908402e-05	0.000461940232930481	"Q803I2"	0	"Endoplasmic reticulum-Golgi intermediate compartment protein 3"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum [GO:0006890]"	"GO:0000139; GO:0005783; GO:0005789; GO:0006888; GO:0006890; GO:0016020; GO:0030134; GO:0033116"
"4146"	"XM_060054844.1"	69.4135797457918	1.16228535526867	0.210633160099465	5.51580598731281	3.4718510394142e-08	5.70421932907073e-07	"Q2YDJ8"	1.95e-97	"N-lysine methyltransferase KMT5A (EC 2.1.1.-) (H4-K20-HMTase KMT5A) (Histone-lysine N-methyltransferase KMT5A) (EC 2.1.1.361) (Lysine-specific methylase 5A) (PR/SET domain-containing protein 07) (PR-Set7) (PR/SET07) (SET domain-containing protein 8)"	"Bos taurus (Bovine)"	"cell cycle [GO:0007049]; cell division [GO:0051301]; chromatin organization [GO:0006325]; negative regulation of transcription by RNA polymerase II [GO:0000122]; peptidyl-lysine monomethylation [GO:0018026]; regulation of DNA damage response, signal transduction by p53 class mediator [GO:0043516]; regulation of transcription by RNA polymerase II [GO:0006357]"	"GO:0000122; GO:0002039; GO:0003714; GO:0005634; GO:0005654; GO:0005700; GO:0005829; GO:0006325; GO:0006357; GO:0007049; GO:0016279; GO:0018024; GO:0018026; GO:0042799; GO:0043516; GO:0051301; GO:0140944"
"4147"	"XM_060047159.1"	14.2615233376699	1.76702709040421	0.28515599038076	6.16421081049161	7.08355227567283e-10	1.56525039982443e-08	"Q8HY01"	1.45e-22	"CD209 antigen (Dendritic cell-specific ICAM-3-grabbing non-integrin 1) (DC-SIGN1) (CD antigen CD209)"	"Nomascus concolor (Black crested gibbon) (Hylobates concolor)"	"adaptive immune response [GO:0002250]; cell adhesion [GO:0007155]; endocytosis [GO:0006897]; innate immune response [GO:0045087]"	"GO:0002250; GO:0005537; GO:0006897; GO:0007155; GO:0016020; GO:0045087; GO:0046872"
"4148"	"XM_060040564.1"	517.406018172059	1.24153947705952	0.195544739365566	6.34897141875823	2.16759296269384e-10	5.23380393508725e-09	"A4IHG1"	8.67e-130	"Leucine-rich repeat-containing protein 58"	"Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)"	""	""
"4149"	"XM_060069654.1"	74.6496973648674	1.81982827524526	0.219631374503666	8.27996391094815	1.23212615884969e-16	6.94690511623606e-15	"Q80UJ9"	1.15e-82	"Histone-lysine N-methyltransferase SETMAR (EC 2.1.1.357) (SET domain without mariner transposase fusion protein)"	"Mus musculus (Mouse)"	"cell population proliferation [GO:0008283]; chromatin organization [GO:0006325]; DNA catabolic process, endonucleolytic [GO:0000737]; DNA double-strand break processing [GO:0000729]; DNA integration [GO:0015074]; double-strand break repair via nonhomologous end joining [GO:0006303]; histone lysine methylation [GO:0034968]; histone methylation [GO:0016571]; mitotic DNA integrity checkpoint signaling [GO:0044774]; negative regulation of chromosome organization [GO:2001251]; negative regulation of DNA-templated transcription [GO:0045892]; nucleic acid phosphodiester bond hydrolysis [GO:0090305]; positive regulation of DNA topoisomerase (ATP-hydrolyzing) activity [GO:2000373]; positive regulation of double-strand break repair via nonhomologous end joining [GO:2001034]; replication fork processing [GO:0031297]"	"GO:0000014; GO:0000729; GO:0000737; GO:0000793; GO:0003677; GO:0003690; GO:0003697; GO:0004519; GO:0005634; GO:0005730; GO:0006303; GO:0006325; GO:0008270; GO:0008283; GO:0015074; GO:0016571; GO:0031297; GO:0034968; GO:0035861; GO:0042054; GO:0042800; GO:0042803; GO:0044547; GO:0044774; GO:0045892; GO:0046975; GO:0090305; GO:0140954; GO:2000373; GO:2001034; GO:2001251"
"4150"	"XM_060036183.1"	764.654825823121	-0.66801805502839	0.105644727527352	-6.32307624742032	2.56406698739718e-10	6.1369288201642e-09	"P20004"	0	"Aconitate hydratase, mitochondrial (Aconitase) (EC 4.2.1.3) (Citrate hydro-lyase)"	"Bos taurus (Bovine)"	"citrate metabolic process [GO:0006101]; tricarboxylic acid cycle [GO:0006099]"	"GO:0003994; GO:0005506; GO:0005739; GO:0005759; GO:0005829; GO:0006099; GO:0006101; GO:0008198; GO:0047780; GO:0051538; GO:0051539"
"4151"	"XM_060059065.1"	28.5171916008142	-4.40365254666756	0.365002888889066	-10.5611669232141	4.51019755147529e-26	6.71191031537914e-24	"P51161"	6.32e-53	"Gastrotropin (GT) (Fatty acid-binding protein 6) (Ileal lipid-binding protein) (ILBP) (Intestinal 15 kDa protein) (I-15P) (Intestinal bile acid-binding protein) (I-BABP)"	"Homo sapiens (Human)"	"fatty acid transport [GO:0015908]; lipid metabolic process [GO:0006629]; negative regulation of cell population proliferation [GO:0008285]"	"GO:0005504; GO:0005634; GO:0005737; GO:0005829; GO:0006629; GO:0008285; GO:0008289; GO:0015908; GO:0016020"
"4152"	"XM_060063919.1"	16.2769550036607	1.51542782011897	0.232484800001002	6.49838872153855	8.11848118742401e-11	2.11933048276954e-09	"Q6DTY7"	0	"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 4 (6PF-2-K/Fru-2,6-P2ase 4) (PFK/FBPase 4) (6PF-2-K/Fru-2,6-P2ase testis-type isozyme) [Includes: 6-phosphofructo-2-kinase (EC 2.7.1.105); Fructose-2,6-bisphosphatase (EC 3.1.3.46)]"	"Mus musculus (Mouse)"	"fructose 2,6-bisphosphate metabolic process [GO:0006003]; fructose metabolic process [GO:0006000]"	"GO:0003873; GO:0004331; GO:0005524; GO:0005829; GO:0006000; GO:0006003"
"4153"	"XM_060070977.1"	436.302808126222	0.636120987967114	0.178765728740411	3.55828574934975	0.000373283096237135	0.00238840041336167	"P12955"	0	"Xaa-Pro dipeptidase (X-Pro dipeptidase) (EC 3.4.13.9) (Imidodipeptidase) (Peptidase D) (Proline dipeptidase) (Prolidase)"	"Homo sapiens (Human)"	"amino acid metabolic process [GO:0006520]; collagen catabolic process [GO:0030574]; proteolysis [GO:0006508]"	"GO:0004181; GO:0006508; GO:0006520; GO:0008233; GO:0030145; GO:0030574; GO:0070006; GO:0070062; GO:0102009"
"4154"	"XR_009529284.1"	49.8089716153628	1.53399976767325	0.257613418452008	5.94830058203528	2.70940712331057e-09	5.47791037241609e-08	NA	NA	NA	NA	NA	NA
"4155"	"XM_060053827.1"	13.5299034567682	-1.129555402449	0.350974308803569	-3.2144724488903	0.00130684455346869	0.00712036418601649	"O00300"	1.83e-101	"Tumor necrosis factor receptor superfamily member 11B (Osteoclastogenesis inhibitory factor) (Osteoprotegerin)"	"Homo sapiens (Human)"	"apoptotic process [GO:0006915]; extracellular matrix organization [GO:0030198]; negative regulation of bone resorption [GO:0045779]; negative regulation of odontogenesis of dentin-containing tooth [GO:0042489]; negative regulation of osteoclast differentiation [GO:0045671]; response to arsenic-containing substance [GO:0046685]; response to estrogen [GO:0043627]; response to magnesium ion [GO:0032026]; response to nutrient [GO:0007584]; response to xenobiotic stimulus [GO:0009410]; signal transduction [GO:0007165]; skeletal system development [GO:0001501]"	"GO:0001501; GO:0005125; GO:0005576; GO:0005615; GO:0005886; GO:0006915; GO:0007165; GO:0007584; GO:0009410; GO:0030198; GO:0031012; GO:0032026; GO:0038023; GO:0042489; GO:0043235; GO:0043627; GO:0045671; GO:0045779; GO:0046685"
"4156"	"XM_060035723.1"	34.2506065118479	-1.36460615984321	0.415282282673436	-3.55933695836197	0.000371792261365977	0.00238283105260069	"O15534"	0	"Period circadian protein homolog 1 (hPER1) (Circadian clock protein PERIOD 1) (Circadian pacemaker protein Rigui)"	"Homo sapiens (Human)"	"circadian regulation of gene expression [GO:0032922]; circadian regulation of translation [GO:0097167]; circadian rhythm [GO:0007623]; entrainment of circadian clock [GO:0009649]; entrainment of circadian clock by photoperiod [GO:0043153]; histone H3 acetylation [GO:0043966]; histone H3 deacetylation [GO:0070932]; histone H4 acetylation [GO:0043967]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of glucocorticoid receptor signaling pathway [GO:2000323]; negative regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043124]; negative regulation of JNK cascade [GO:0046329]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of transcription by RNA polymerase II [GO:0045944]; post-transcriptional regulation of gene expression [GO:0010608]; regulation of circadian rhythm [GO:0042752]; regulation of cytokine production involved in inflammatory response [GO:1900015]; regulation of hair cycle [GO:0042634]; regulation of p38MAPK cascade [GO:1900744]; regulation of sodium ion transport [GO:0002028]; response to cAMP [GO:0051591]"	"GO:0000122; GO:0000976; GO:0000978; GO:0001222; GO:0002028; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0007623; GO:0009649; GO:0010608; GO:0019900; GO:0031490; GO:0031625; GO:0032922; GO:0042634; GO:0042752; GO:0043124; GO:0043153; GO:0043966; GO:0043967; GO:0045892; GO:0045944; GO:0046329; GO:0051591; GO:0070888; GO:0070932; GO:0097167; GO:0140297; GO:1900015; GO:1900744; GO:2000323"
